date,selection,category,catalog
2025-06-20,"['Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', 'Tschechenviereck', '2:1 bis 3:2 am Flügel']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-06-25,"['Abdrängen des Gegners ', 'Rennen zum Ball', 'Ball auf Kasten abschiessen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-06-27,"['Prellen ', 'Sprungwurf duell', 'Abwehrverhalten ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-07-02,"['Abwehrtechnik/Beinarbeit ', 'Parallelpassen', 'Gegenstoss 2:1 zum 3:2']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-07-04,"['Kernwurf-Variationen mit 1-3 Schritten', 'Täuschen/Durchbrechen (ohne/mit Ball)', '5er Passen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-08-06,"['Sprungwurf hoch/weit', 'Einpassen auf Bänkli', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-08-08,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Zweierpassen übers ganze Feld', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-08-13,"['Sprungwurf hoch/weit', 'Einpassen auf Bänkli', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-08-15,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Zweierpassen übers ganze Feld', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-08-20,"['Sprungwurf hoch/weit', 'Einpassen auf Bänkli', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-08-22,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Zweierpassen übers ganze Feld', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-08-27,"['Herausspielen des Balles', 'Duell um die Welt', 'Viereck passen - drei mal prellen für Punkt']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-08-29,"['Rennen zum Ball', 'Tschechenviereck', 'Kreis anspielen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-09-03,"['Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', 'Sprungwurf duell', '2:1 bis 3:2 am Flügel']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-09-05,"['Abwehrtechnik/Beinarbeit ', 'Parallelpassen', 'Vom 2:1 zum 4:3 ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-09-10,"['Kernwurf-Variationen mit 1-3 Schritten', 'Prellen ', 'Ball auf Kasten abschiessen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-09-12,"['Sprungwurf hoch/weit', 'Abdrängen des Gegners ', 'Gegenstoss 2:1 zum 3:2']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-09-17,"['Täuschen/Durchbrechen (ohne/mit Ball)', 'Zweierpassen übers ganze Feld', 'Ball in Kreis ablegen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-09-19,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Einpassen auf Bänkli', '5er Passen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-09-24,"['Duell um die Welt', 'Tschechenviereck', 'Abwehrverhalten ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-09-26,"['Herausspielen des Balles', 'Sprungwurf duell', 'Viereck passen - drei mal prellen für Punkt']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-10-15,"['Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', 'Parallelpassen', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-10-17,"['Abwehrtechnik/Beinarbeit ', 'Rennen zum Ball', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-10-22,"['Prellen ', 'Abdrängen des Gegners ', 'Kreis anspielen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-10-24,"['Kernwurf-Variationen mit 1-3 Schritten', 'Zweierpassen übers ganze Feld', 'Ball auf Kasten abschiessen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-10-29,"['Täuschen/Durchbrechen (ohne/mit Ball)', 'Einpassen auf Bänkli', 'Vom 2:1 zum 4:3 ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-10-31,"['Sprungwurf hoch/weit', 'Duell um die Welt', 'Ball in Kreis ablegen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-11-05,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Herausspielen des Balles', '2:1 bis 3:2 am Flügel']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-11-07,"['Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', 'Parallelpassen', 'Gegenstoss 2:1 zum 3:2']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-11-12,"['Abwehrtechnik/Beinarbeit ', 'Tschechenviereck', 'Abwehrverhalten ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-11-14,"['Prellen ', 'Sprungwurf duell', '1:1 - 4:4 Gleichzahl mit und ohne Kreisläufer (mit zwei Anspielstationen) ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-11-19,"['Zweierpassen übers ganze Feld', 'Rennen zum Ball', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-11-21,"['Kernwurf-Variationen mit 1-3 Schritten', 'Täuschen/Durchbrechen (ohne/mit Ball)', 'Kreis anspielen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-11-26,"['Sprungwurf hoch/weit', 'Einpassen auf Bänkli', 'Viereck passen - drei mal prellen für Punkt']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-11-28,"['Täuschungen Nullkontakt li/re; re/li mit Ball ', 'Abdrängen des Gegners ', 'Vom 2:1 zum 4:3 ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-12-03,"['Herausspielen des Balles', 'Duell um die Welt', '5er Passen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-12-05,"['Abwehrtechnik/Beinarbeit ', 'Parallelpassen', '2:1 bis 3:2 am Flügel']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-12-10,"['Passformen (Kernwurfpass, Bodenpass, Gegenstosspass) in der Bewegung', 'Sprungwurf duell', 'Ball auf Kasten abschiessen']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-12-12,"['Prellen ', 'Zweierpassen übers ganze Feld', 'Gegenstoss 2:1 zum 3:2']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-12-17,"['Kernwurf-Variationen mit 1-3 Schritten', 'Täuschen/Durchbrechen (ohne/mit Ball)', 'Abwehrverhalten ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
2025-12-19,"['Sprungwurf hoch/weit', 'Rennen zum Ball', 'Ablaufen mit/ohne Ball ']","['Technik', 'Technik', 'Spielfähigkeit']",U13B/Catalogs_U13B/Cat001.csv
